ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/subprocess.py:428(CompletedProcess)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/subprocess.py:650(_use_posix_spawn)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/subprocess.py:700(Popen)
1,0.000,0.000,0.004,0.004,/home/danlessa/.miniconda3/lib/python3.9/subprocess.py:10(<module>)
10,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/_pytesttester.py:90(__init__)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/_pytesttester.py:60(PytestTester)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/_pytesttester.py:1(<module>)
1,0.001,0.001,0.100,0.100,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/lib/__init__.py:1(<module>)
20,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/lib/mixins.py:16(_binary_method)
14,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/lib/mixins.py:26(_reflected_binary_method)
13,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/lib/mixins.py:36(_inplace_binary_method)
13,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/lib/mixins.py:44(_numeric_methods)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/records.py:78(_OrderedCounter)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/records.py:318(recarray)
1,0.000,0.000,0.001,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/records.py:1(<module>)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/memmap.py:22(memmap)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/memmap.py:1(<module>)
280,0.001,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/function_base.py:443(_needs_add_docstring)
280,0.001,0.000,0.002,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/function_base.py:461(_add_docstring)
280,0.002,0.000,0.008,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/function_base.py:475(add_newdoc)
1,0.000,0.000,0.001,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/function_base.py:1(<module>)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/machar.py:16(MachAr)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/machar.py:1(<module>)
30,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:17(_fr0)
30,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:25(_fr1)
36,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:39(<lambda>)
30,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:40(<lambda>)
30,0.000,0.000,0.002,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:41(<lambda>)
6,0.000,0.000,0.003,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:35(__init__)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:32(MachArLike)
8,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:90(_register_type)
1,0.000,0.000,0.004,0.004,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:94(_register_known_types)
2,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:237(_get_machar)
4,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:382(__new__)
2,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:415(_init)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:295(finfo)
46,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:514(__init__)
15,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:525(min)
29,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:538(max)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:461(iinfo)
1,0.000,0.000,0.001,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/getlimits.py:1(<module>)
1,0.001,0.001,0.001,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/einsumfunc.py:1(<module>)
52,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_add_newdocs.py:5984(refer_to_array_attribute)
1,0.000,0.000,0.008,0.008,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_add_newdocs.py:1(<module>)
71,0.000,0.000,0.000,0.000,{method 'acquire' of '_multiprocessing.SemLock' objects}
71,0.000,0.000,0.000,0.000,{method 'release' of '_multiprocessing.SemLock' objects}
6,0.005,0.001,1.251,0.208,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:502(to_arrays)
1,0.000,0.000,0.069,0.069,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:555(_list_to_arrays)
200022,0.189,0.000,0.224,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:641(<genexpr>)
10,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:642(<genexpr>)
5,0.051,0.010,0.051,0.010,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:647(<listcomp>)
5,0.008,0.002,1.177,0.235,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:613(_list_of_dict_to_arrays)
12,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:686(<genexpr>)
6,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:655(_validate_or_indexify_columns)
37,0.000,0.000,0.647,0.017,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:730(convert)
6,0.000,0.000,0.647,0.108,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:736(<listcomp>)
6,0.000,0.000,0.647,0.108,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:713(_convert_object_array)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:745(sanitize_index)
1,0.000,0.000,0.002,0.002,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:1(<module>)
1,0.000,0.000,0.002,0.002,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/reshape/melt.py:1(<module>)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/reshape/util.py:1(<module>)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:133(_coerce_method)
5074/5071,0.188,0.000,2.401,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:238(__init__)
3,0.001,0.000,0.019,0.006,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:372(_init_dict)
31,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:422(_constructor)
5051,0.025,0.000,0.025,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:439(_set_axis)
32,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:473(dtype)
5115,0.034,0.000,0.057,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:488(name)
5090,0.038,0.000,0.104,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:538(name)
2,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:543(values)
10010,0.023,0.000,0.078,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:585(_values)
44,0.000,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:620(array)
29,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:641(__len__)
11,0.000,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:721(__array__)
10000,0.091,0.000,0.499,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:839(__getitem__)
10000,0.062,0.000,0.359,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:944(_get_value)
7,0.000,0.000,0.003,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:2734(_construct_result)
22,0.000,0.000,0.028,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:4453(fillna)
3,0.000,0.000,0.006,0.002,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:4969(_cmp_method)
2,0.000,0.000,0.001,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:4982(_logical_method)
2,0.000,0.000,0.018,0.009,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:4992(_arith_method)
1,0.001,0.001,0.007,0.007,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:151(Series)
1,0.000,0.000,0.032,0.032,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/series.py:1(<module>)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/indexes/accessors.py:30(Properties)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/indexes/accessors.py:128(DatetimeProperties)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/indexes/accessors.py:288(TimedeltaProperties)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/indexes/accessors.py:395(PeriodProperties)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/indexes/accessors.py:462(CombinedDatetimelikeProperties)
1,0.000,0.000,0.002,0.002,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/indexes/accessors.py:1(<module>)
1,0.000,0.000,0.003,0.003,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/tools/datetimes.py:1(<module>)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/arrays/__init__.py:1(<module>)
1,0.000,0.000,0.009,0.009,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/plotting/__init__.py:1(<module>)
1,0.000,0.000,0.000,0.000,<string>:1(__create_fn__)
9,0.000,0.000,0.031,0.003,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:62(arrays_to_mgr)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:278(<listcomp>)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:281(<listcomp>)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:284(<listcomp>)
3,0.000,0.000,0.007,0.002,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:241(init_dict)
9,0.000,0.000,0.007,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:333(_homogenize)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/pandas/core/internals/construction.py:364(extract_index)
3,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(argsort)
8,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(ravel)
1,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(cumsum)
6,0.000,0.000,0.001,0.000,<__array_function__ internals>:2(prod)
8,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(ndim)
4,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(atleast_2d)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:29(<dictcomp>)
26,0.000,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:32(seterr)
26,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:132(geterr)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:362(_unspecified)
13,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:429(__init__)
13,0.000,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:433(__enter__)
13,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:438(__exit__)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:369(errstate)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:444(_setdef)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:1(<module>)
3,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(rollaxis)
6,0.000,0.000,0.001,0.000,<__array_function__ internals>:2(array_equal)
15,0.000,0.000,0.002,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:461(wrapper)
2,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:458(decorating_function)
2,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:448(_recursive_guard)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:861(FloatingFormat)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:1150(IntegerFormat)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:1163(BoolFormat)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:1173(ComplexFloatingFormat)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:1206(_TimelikeFormat)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/numeric.py:1247(_rollaxis_dispatcher)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/numeric.py:1251(rollaxis)
6,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/numeric.py:2388(_array_equal_dispatcher)
6,0.000,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/numeric.py:2392(array_equal)
6,0.001,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/numeric.py:2521(extend_all)
1,0.001,0.001,0.043,0.043,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/numeric.py:1(<module>)
4,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/shape_base.py:78(_atleast_2d_dispatcher)
4,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/shape_base.py:82(atleast_2d)
1,0.000,0.000,0.025,0.025,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/shape_base.py:1(<module>)
300372/300351,0.290,0.000,0.901,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_asarray.py:23(asarray)
23,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_asarray.py:110(asanyarray)
11,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_asarray.py:382(<setcomp>)
11,0.000,0.000,0.001,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_asarray.py:293(require)
1,0.000,0.000,0.002,0.002,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_asarray.py:1(<module>)
7,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:52(_wrapfunc)
6,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:71(<dictcomp>)
6,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:70(_wrapreduction)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:90(_take_dispatcher)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:94(take)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1000(_argsort_dispatcher)
3,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1004(argsort)
8,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1712(_ravel_dispatcher)
8,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1716(ravel)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2442(_cumsum_dispatcher)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2446(cumsum)
6,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2907(_prod_dispatcher)
6,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2912(prod)
8,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:3102(_ndim_dispatcher)
8,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:3106(ndim)
1,0.000,0.000,0.018,0.018,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1(<module>)
2,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_methods.py:37(_amax)
200023,0.203,0.000,1.551,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_methods.py:53(_any)
9,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_methods.py:59(_all)
1,0.000,0.000,0.002,0.002,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_methods.py:1(<module>)
6,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:17(_display_as_base)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:32(UFuncTypeError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:38(_UFuncBinaryResolutionError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:54(_UFuncNoLoopError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:72(_UFuncCastingError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:81(_UFuncInputCastingError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:99(_UFuncOutputCastingError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:118(TooHardError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:123(AxisError)
1,0.000,0.000,0.000,0.000,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:141(_ArrayMemoryError)
1,0.000,0.000,0.001,0.001,/home/danlessa/.miniconda3/lib/python3.9/site-packages/numpy/core/_exceptions.py:1(<module>)
